altitude_km,temperature_K,density_kgpm3
15.35,216.66,0.1844865738731689
15.36,216.66,0.18419729579445104
15.370000000000001,216.66,0.1839084722114544
15.38,216.66,0.1836201024086865
15.39,216.66,0.1833321856717836
15.4,216.66,0.18304472128750884
15.41,216.66,0.1827577085437501
15.42,216.66,0.18247114672951883
15.43,216.66,0.18218503513494777
15.44,216.66,0.18189937305128936
15.450000000000001,216.66,0.1816141597709141
15.46,216.66,0.18132939458730862
15.47,216.66,0.18104507679507384
15.48,216.66,0.18076120568992343
15.49,216.66,0.180477780568682
15.5,216.66,0.18019480072928312
15.51,216.66,0.17991226547076788
15.52,216.66,0.179630174093283
15.530000000000001,216.66,0.1793485258980789
15.540000000000003,216.66,0.17906732018750837
15.55,216.66,0.17878655626502443
15.56,216.66,0.17850623343517888
15.57,216.66,0.1782263510036203
15.58,216.66,0.17794690827709259
15.59,216.66,0.17766790456343295
15.6,216.66,0.17738933917157043
15.610000000000001,216.66,0.17711121141152406
15.620000000000001,216.66,0.17683352059440113
15.63,216.66,0.17655626603239546
15.64,216.66,0.17627944703878579
15.65,216.66,0.17600306292793383
15.66,216.66,0.1757271130152829
15.67,216.66,0.1754515966173559
15.68,216.66,0.17517651305175383
15.69,216.66,0.17490186163715377
15.700000000000001,216.66,0.17462764169330766
15.71,216.66,0.17435385254104016
15.72,216.66,0.17408049350224725
15.73,216.66,0.17380756389989427
15.74,216.66,0.1735350630580145
15.75,216.66,0.17326299030170733
15.76,216.66,0.17299134495713664
15.77,216.66,0.17272012635152886
15.780000000000001,216.66,0.17244933381317173
15.790000000000003,216.66,0.1721789666714124
15.8,216.66,0.1719090242566555
15.81,216.66,0.17163950590036206
15.82,216.66,0.1713704109350473
15.83,216.66,0.1711017386942791
15.84,216.66,0.17083348851267663
15.85,216.66,0.17056565972590826
15.860000000000001,216.66,0.17029825167069026
15.870000000000001,216.66,0.17003126368478486
15.88,216.66,0.16976469510699874
15.89,216.66,0.1694985452771815
15.9,216.66,0.16923281353622366
15.91,216.66,0.16896749922605542
15.92,216.66,0.16870260168964474
15.93,216.66,0.16843812027099578
15.94,216.66,0.1681740543151473
15.950000000000001,216.66,0.16791040316817096
15.96,216.66,0.16764716617716982
15.97,216.66,0.1673843426902765
15.98,216.66,0.1671219320566517
15.99,216.66,0.16685993362648263
16.0,216.66,0.16659834675098115
16.01,216.66,0.1663371707823824
16.02,216.66,0.16607640507394306
16.03,216.66,0.16581604897993976
16.04,216.66,0.16555610185566746
16.05,216.66,0.16529656305743792
16.06,216.66,0.16503743194257797
16.07,216.66,0.16477870786942775
16.080000000000002,216.66,0.16452039019733972
16.09,216.66,0.1642624782866764
16.1,216.66,0.1640049714988091
16.11,216.66,0.16374786919611622
16.12,216.66,0.1634911707419818
16.13,216.66,0.16323487550079369
16.14,216.66,0.16297898283794204
16.15,216.66,0.16272349211981815
16.16,216.66,0.16246840271381202
16.17,216.66,0.16221371398831164
16.18,216.66,0.16195942531270094
16.19,216.66,0.16170553605735824
16.2,216.66,0.16145204559365478
16.21,216.66,0.1611989532939532
16.22,216.66,0.16094625853160588
16.23,216.66,0.16069396068095318
16.240000000000002,216.66,0.1604420591173225
16.25,216.66,0.16019055321702605
16.26,216.66,0.15993944235735957
16.27,216.66,0.1596887259166008
16.28,216.66,0.15943840327400796
16.29,216.66,0.15918847380981802
16.3,216.66,0.15893893690524533
16.31,216.66,0.15868979194248006
16.32,216.66,0.15844103830468642
16.330000000000002,216.66,0.1581926753760016
16.34,216.66,0.15794470254153373
16.35,216.66,0.15769711918736065
16.36,216.66,0.1574499247005283
16.37,216.66,0.1572031184690491
16.38,216.66,0.1569566998819006
16.39,216.66,0.1567106683290237
16.4,216.66,0.15646502320132152
16.41,216.66,0.1562197638906575
16.42,216.66,0.15597488978985405
16.43,216.66,0.15573040029269095
16.44,216.66,0.15548629479390408
16.45,216.66,0.1552425726891836
16.46,216.66,0.15499923337517252
16.47,216.66,0.15475627624946534
16.48,216.66,0.15451370071060633
16.490000000000002,216.66,0.15427150615808846
16.5,216.66,0.15402969199235134
16.51,216.66,0.15378825761477988
16.52,216.66,0.15354720242770317
16.53,216.66,0.15330652583439255
16.54,216.66,0.1530662272390604
16.55,216.66,0.1528263060468583
16.56,216.66,0.15258676166387597
16.57,216.66,0.15234759349713964
16.580000000000005,216.66,0.15210880095461052
16.59,216.66,0.15187038344518317
16.6,216.66,0.15163234037868442
16.61,216.66,0.15139467116587138
16.62,216.66,0.15115737521843053
16.63,216.66,0.15092045194897585
16.64,216.66,0.15068390077104757
16.65,216.66,0.15044772109911056
16.66,216.66,0.15021191234855286
16.67,216.66,0.1499764739356843
16.68,216.66,0.14974140527773522
16.69,216.66,0.14950670579285477
16.7,216.66,0.14927237490010933
16.71,216.66,0.1490384120194814
16.72,216.66,0.148804816571868
16.73,216.66,0.14857158797907924
16.740000000000002,216.66,0.1483387256638368
16.75,216.66,0.14810622904977272
16.76,216.66,0.14787409756142747
16.77,216.66,0.14764233062424914
16.78,216.66,0.14741092766459157
16.79,216.66,0.14717988810971316
16.8,216.66,0.14694921138777525
16.81,216.66,0.14671889692784085
16.82,216.66,0.14648894415987304
16.830000000000005,216.66,0.14625935251473374
16.84,216.66,0.1460301214241823
16.85,216.66,0.1458012503208737
16.86,216.66,0.14557273863835776
16.87,216.66,0.14534458581107706
16.88,216.66,0.14511679127436616
16.89,216.66,0.14488935446444973
16.9,216.66,0.14466227481844135
16.91,216.66,0.144435551774342
16.92,216.66,0.14420918477103875
16.93,216.66,0.14398317324830343
16.94,216.66,0.14375751664679096
16.95,216.66,0.14353221440803823
16.96,216.66,0.1433072659744626
16.97,216.66,0.14308267078936046
16.98,216.66,0.14285842829690598
16.990000000000002,216.66,0.14263453794214934
17.0,216.66,0.14241099917101624
17.01,216.66,0.1421878114303054
17.02,216.66,0.14196497416768777
17.03,216.66,0.14174248683170523
17.04,216.66,0.1415203488717691
17.05,216.66,0.1412985597381585
17.06,216.66,0.14107711888201951
17.07,216.66,0.14085602575536318
17.080000000000005,216.66,0.1406352798110647
17.09,216.66,0.14041488050286188
17.1,216.66,0.14019482728535346
17.11,216.66,0.13997511961399833
17.12,216.66,0.1397557569451136
17.13,216.66,0.1395367387358737
17.14,216.66,0.13931806444430866
17.150000000000002,216.66,0.139099733529303
17.16,216.66,0.13888174545059448
17.17,216.66,0.13866409966877227
17.18,216.66,0.13844679564527618
17.19,216.66,0.13822983284239485
17.2,216.66,0.13801321072326467
17.21,216.66,0.13779692875186855
17.22,216.66,0.13758098639303415
17.23,216.66,0.13736538311243307
17.240000000000002,216.66,0.137150118376579
17.25,216.66,0.13693519165282683
17.26,216.66,0.13672060240937117
17.27,216.66,0.13650635011524484
17.28,216.66,0.13629243424031767
17.29,216.66,0.1360788542552955
17.3,216.66,0.1358656096317182
17.31,216.66,0.13565269984195893
17.32,216.66,0.1354401243592227
17.330000000000005,216.66,0.13522788265754465
17.34,216.66,0.1350159742117894
17.35,216.66,0.13480439849764914
17.36,216.66,0.1345931549916427
17.37,216.66,0.13438224317111416
17.38,216.66,0.1341716625142315
17.39,216.66,0.13396141249998514
17.400000000000002,216.66,0.13375149260818692
17.41,216.66,0.13354190231946894
17.42,216.66,0.1333326411152816
17.43,216.66,0.13312370847789284
17.44,216.66,0.13291510389038705
17.45,216.66,0.13270682683666302
17.46,216.66,0.13249887680143344
17.47,216.66,0.13229125327022306
17.48,216.66,0.13208395572936774
17.490000000000002,216.66,0.1318769836660128
17.5,216.66,0.13167033656811253
17.51,216.66,0.13146401392442775
17.52,216.66,0.1312580152245256
17.53,216.66,0.13105233995877758
17.54,216.66,0.1308469876183586
17.55,216.66,0.1306419576952457
17.56,216.66,0.13043724968221662
17.57,216.66,0.1302328630728488
17.580000000000005,216.66,0.13002879736151765
17.59,216.66,0.1298250520433959
17.6,216.66,0.12962162661445176
17.61,216.66,0.12941852057144826
17.62,216.66,0.1292157334119413
17.63,216.66,0.12901326463427915
17.64,216.66,0.1288111137376004
17.650000000000002,216.66,0.1286092802218335
17.66,216.66,0.12840776358769498
17.67,216.66,0.12820656333668828
17.68,216.66,0.12800567897110274
17.69,216.66,0.12780510999401218
17.7,216.66,0.12760485590927365
17.71,216.66,0.12740491622152628
17.72,216.66,0.12720529043618983
17.73,216.66,0.1270059780594639
17.740000000000002,216.66,0.12680697859832624
17.75,216.66,0.126608291560532
17.76,216.66,0.12640991645461155
17.77,216.66,0.12621185278987065
17.78,216.66,0.12601410007638816
17.79,216.66,0.12581665782501494
17.8,216.66,0.12561952554737338
17.81,216.66,0.12542270275585507
17.82,216.66,0.12522618896362056
17.830000000000005,216.66,0.12502998368459753
17.84,216.66,0.12483408643347993
17.85,216.66,0.12463849672572648
17.86,216.66,0.12444321407755976
17.87,216.66,0.1242482380059647
17.88,216.66,0.12405356802868775
17.89,216.66,0.12385920366423527
17.900000000000002,216.66,0.12366514443187247
17.91,216.66,0.1234713898516226
17.92,216.66,0.123277939444265
17.93,216.66,0.12308479273133463
17.94,216.66,0.12289194923512031
17.95,216.66,0.12269940847866412
17.96,216.66,0.12250716998575947
17.97,216.66,0.12231523328095065
17.98,216.66,0.12212359788953116
17.990000000000002,216.66,0.12193226333754262
18.0,216.66,0.12174122915177396
18.01,216.66,0.12155049485975958
18.02,216.66,0.12136005998977871
18.03,216.66,0.12116992407085386
18.04,216.66,0.12098008663275019
18.05,216.66,0.12079054720597358
18.06,216.66,0.12060130532177012
18.07,216.66,0.1204123605121245
18.080000000000005,216.66,0.12022371230975919
18.09,216.66,0.12003536024813315
18.1,216.66,0.11984730386144031
18.11,216.66,0.11965954268460914
18.12,216.66,0.11947207625330067
18.13,216.66,0.11928490410390809
18.14,216.66,0.11909802577355512
18.150000000000002,216.66,0.1189114408000947
18.16,216.66,0.11872514872210875
18.17,216.66,0.11853914907890568
18.18,216.66,0.11835344141052052
18.19,216.66,0.11816802525771276
18.2,216.66,0.11798290016196605
18.21,216.66,0.1177980656654862
18.22,216.66,0.11761352131120104
18.23,216.66,0.11742926664275823
18.240000000000002,216.66,0.11724530120452487
18.25,216.66,0.1170616245415862
18.26,216.66,0.11687823619974423
18.27,216.66,0.11669513572551675
18.28,216.66,0.1165123226661363
18.29,216.66,0.11632979656954902
18.3,216.66,0.11614755698441326
18.31,216.66,0.11596560346009892
18.32,216.66,0.11578393554668576
18.330000000000005,216.66,0.11560255279496277
18.34,216.66,0.11542145475642696
18.35,216.66,0.1152406409832819
18.36,216.66,0.1150601110284369
18.37,216.66,0.11487986444550602
18.38,216.66,0.11469990078880665
18.39,216.66,0.11452021961335841
18.400000000000002,216.66,0.11434082047488237
18.41,216.66,0.11416170292979977
18.42,216.66,0.11398286653523063
18.43,216.66,0.113804310848993
18.44,216.66,0.1136260354296018
18.45,216.66,0.11344803983626778
18.46,216.66,0.11327032362889602
18.47,216.66,0.11309288636808534
18.48,216.66,0.11291572761512696
18.490000000000002,216.66,0.11273884693200338
18.5,216.66,0.11256224388138748
18.51,216.66,0.11238591802664118
18.52,216.66,0.11220986893181437
18.53,216.66,0.11203409616164413
18.54,216.66,0.11185859928155333
18.55,216.66,0.11168337785764972
18.56,216.66,0.1115084314567247
18.57,216.66,0.11133375964625235
18.580000000000005,216.66,0.11115936199438828
18.59,216.66,0.11098523806996884
18.6,216.66,0.1108113874425095
18.61,216.66,0.1106378096822041
18.62,216.66,0.11046450435992408
18.63,216.66,0.11029147104721672
18.64,216.66,0.11011870931630463
18.650000000000002,216.66,0.1099462187400845
18.66,216.66,0.10977399889212609
18.67,216.66,0.10960204934667085
18.68,216.66,0.10943036967863139
18.69,216.66,0.10925895946359
18.7,216.66,0.10908781827779788
18.71,216.66,0.10891694569817381
18.72,216.66,0.10874634130230333
18.73,216.66,0.1085760046684375
18.740000000000002,216.66,0.10840593537549202
18.75,216.66,0.10823613300304612
18.76,216.66,0.10806659713134141
18.77,216.66,0.10789732734128095
18.78,216.66,0.10772832321442813
18.79,216.66,0.10755958433300579
18.8,216.66,0.10739111027989495
18.81,216.66,0.10722290063863392
18.82,216.66,0.10705495499341722
18.830000000000005,216.66,0.10688727292909447
18.84,216.66,0.10671985403116972
18.85,216.66,0.10655269788579982
18.86,216.66,0.1063858040797937
18.87,216.66,0.10621917220061147
18.88,216.66,0.10605280183636326
18.89,216.66,0.10588669257580823
18.900000000000002,216.66,0.10572084400835326
18.91,216.66,0.10555525572405257
18.92,216.66,0.10538992731360596
18.93,216.66,0.10522485836835828
18.94,216.66,0.1050600484802983
18.95,216.66,0.10489549724205759
18.96,216.66,0.10473120424690958
18.97,216.66,0.10456716908876867
18.98,216.66,0.10440339136218886
18.990000000000002,216.66,0.10423987066236315
19.0,216.66,0.1040766065851224
19.01,216.66,0.10391359872693404
19.02,216.66,0.10375084668490156
19.03,216.66,0.10358835005676299
19.04,216.66,0.10342610844089035
19.05,216.66,0.1032641214362885
19.06,216.66,0.10310238864259386
19.07,216.66,0.10294090966007377
19.080000000000005,216.66,0.10277968408962548
19.09,216.66,0.10261871153277494
19.1,216.66,0.10245799159167583
19.11,216.66,0.10229752386910884
19.12,216.66,0.10213730796848032
19.13,216.66,0.10197734349382159
19.14,216.66,0.10181763004978785
19.150000000000002,216.66,0.10165816724165695
19.16,216.66,0.10149895467532896
19.17,216.66,0.10133999195732465
19.18,216.66,0.1011812786947847
19.19,216.66,0.1010228144954689
19.2,216.66,0.1008645989677548
19.21,216.66,0.10070663172063717
19.22,216.66,0.10054891236372666
19.23,216.66,0.10039144050724903
19.240000000000002,216.66,0.10023421576204408
19.25,216.66,0.1000772377395648
19.26,216.66,0.09992050605187625
19.27,216.66,0.09976402031165468
19.28,216.66,0.09960778013218653
19.29,216.66,0.09945178512736755
19.3,216.66,0.0992960349117018
19.31,216.66,0.09914052910030058
19.32,216.66,0.09898526730888157
19.330000000000005,216.66,0.09883024915376784
19.34,216.66,0.09867547425188711
19.35,216.66,0.09852094222077039
19.36,216.66,0.0983666526785513
19.37,216.66,0.09821260524396501
19.38,216.66,0.09805879953634751
19.39,216.66,0.09790523517563429
19.400000000000002,216.66,0.09775191178235963
19.41,216.66,0.0975988289776558
19.42,216.66,0.09744598638325166
19.43,216.66,0.09729338362147232
19.44,216.66,0.09714102031523751
19.45,216.66,0.09698889608806123
19.46,216.66,0.09683701056405054
19.47,216.66,0.09668536336790468
19.48,216.66,0.09653395412491406
19.490000000000002,216.66,0.09638278246095949
19.5,216.66,0.09623184800251113
19.51,216.66,0.09608115037662748
19.52,216.66,0.09593068921095464
19.53,216.66,0.09578046413372522
19.54,216.66,0.09563047477375762
19.55,216.66,0.09548072076045479
19.56,216.66,0.09533120172380372
19.57,216.66,0.09518191729437407
19.580000000000005,216.66,0.09503286710331751
19.59,216.66,0.09488405078236695
19.6,216.66,0.09473546796383522
19.61,216.66,0.09458711828061438
19.62,216.66,0.09443900136617486
19.63,216.66,0.09429111685456451
19.64,216.66,0.09414346438040765
19.650000000000002,216.66,0.09399604357890397
19.66,216.66,0.09384885408582817
19.67,216.66,0.09370189553752845
19.68,216.66,0.09355516757092588
19.69,216.66,0.09340866982351352
19.7,216.66,0.09326240193335547
19.71,216.66,0.09311636353908606
19.72,216.66,0.09297055427990862
19.73,216.66,0.09282497379559508
19.740000000000002,216.66,0.0926796217264846
19.75,216.66,0.09253449771348315
19.76,216.66,0.09238960139806195
19.77,216.66,0.09224493242225744
19.78,216.66,0.09210049042866955
19.79,216.66,0.09195627506046149
19.8,216.66,0.09181228596135832
19.81,216.66,0.09166852277564638
19.82,216.66,0.0915249851481725
19.830000000000005,216.66,0.09138167272434264
19.84,216.66,0.09123858515012159
19.85,216.66,0.0910957220720316
19.86,216.66,0.09095308313715189
19.87,216.66,0.09081066799311739
19.88,216.66,0.09066847628811826
19.89,216.66,0.09052650767089866
19.900000000000002,216.66,0.09038476179075614
19.91,216.66,0.09024323829754062
19.92,216.66,0.09010193684165352
19.93,216.66,0.089960857074047
19.94,216.66,0.08981999864622296
19.95,216.66,0.08967936121023229
19.96,216.66,0.08953894441867384
19.97,216.66,0.0893987479246938
19.98,216.66,0.08925877138198457
19.990000000000002,216.66,0.08911901444478405
20.0,216.66,0.08897947676787486
20.01,216.66,0.08884015800658322
20.02,216.66,0.08870105781677828
20.03,216.66,0.08856217585487138
20.04,216.66,0.08842351177781478
20.05,216.66,0.0882850652431013
20.06,216.66,0.08814683590876307
20.07,216.66,0.08800882343337103
20.080000000000005,216.66,0.08787102747603365
20.09,216.66,0.08773344769639661
20.1,216.66,0.08759608375464138
20.11,216.66,0.08745893531148484
20.12,216.66,0.0873220020281782
20.13,216.66,0.08718528356650629
20.14,216.66,0.08704877958878648
20.150000000000002,216.66,0.08691248975786815
20.16,216.66,0.08677641373713176
20.17,216.66,0.0866405511904877
20.18,216.66,0.08650490178237587
20.19,216.66,0.0863694651777647
20.2,216.66,0.08623424104215022
20.21,216.66,0.08609922904155541
20.22,216.66,0.08596442884252918
20.23,216.66,0.08582984011214562
20.240000000000002,216.66,0.08569546251800314
20.25,216.66,0.0855612957282239
20.26,216.66,0.08542733941145245
20.27,216.66,0.08529359323685544
20.28,216.66,0.08516005687412043
20.29,216.66,0.08502672999345535
20.3,216.66,0.08489361226558738
20.31,216.66,0.08476070336176242
20.32,216.66,0.08462800295374409
20.330000000000005,216.66,0.08449551071381294
20.34,216.66,0.08436322631476578
20.35,216.66,0.08423114942991458
20.36,216.66,0.08409927973308584
20.37,216.66,0.08396761689861988
20.38,216.66,0.08383616060136984
20.39,216.66,0.08370491051670087
20.400000000000002,216.66,0.08357386632048949
20.41,216.66,0.08344302768912272
20.42,216.66,0.08331239429949713
20.43,216.66,0.08318196582901813
20.44,216.66,0.08305174195559924
20.45,216.66,0.08292172235766128
20.46,216.66,0.08279190671413143
20.47,216.66,0.08266229470444257
20.48,216.66,0.08253288600853241
20.490000000000002,216.66,0.08240368030684263
20.5,216.66,0.08227467728031848
20.51,216.66,0.0821458766104072
20.52,216.66,0.0820172779790581
20.53,216.66,0.08188888106872122
20.54,216.66,0.08176068556234663
20.55,216.66,0.08163269114338384
20.56,216.66,0.08150489749578083
20.57,216.66,0.08137730430398318
20.580000000000005,216.66,0.0812499112529335
20.59,216.66,0.0811227180280708
20.6,216.66,0.08099572431532902
20.61,216.66,0.08086892980113701
20.62,216.66,0.08074233417241725
20.63,216.66,0.08061593711658534
20.64,216.66,0.08048973832154924
20.650000000000002,216.66,0.0803637374757081
20.66,216.66,0.08023793426795224
20.67,216.66,0.08011232838766133
20.68,216.66,0.07998691952470464
20.69,216.66,0.07986170736943964
20.7,216.66,0.0797366916127114
20.71,216.66,0.07961187194585201
20.72,216.66,0.07948724806067937
20.73,216.66,0.07936281964949689
20.740000000000002,216.66,0.0792385864050924
20.75,216.66,0.07911454802073774
20.76,216.66,0.07899070419018742
20.77,216.66,0.07886705460767837
20.78,216.66,0.07874359896792917
20.79,216.66,0.07862033696613882
20.8,216.66,0.07849726829798652
20.81,216.66,0.07837439265963067
20.82,216.66,0.07825170974770801
20.830000000000005,216.66,0.07812921925933304
20.84,216.66,0.0780069208920974
20.85,216.66,0.07788481434406858
20.86,216.66,0.07776289931378975
20.87,216.66,0.07764117550027878
20.88,216.66,0.07751964260302736
20.89,216.66,0.0773983003220005
20.900000000000002,216.66,0.07727714835763559
20.91,216.66,0.07715618641084183
20.92,216.66,0.07703541418299927
20.93,216.66,0.07691483137595821
20.94,216.66,0.07679443769203848
20.95,216.66,0.07667423283402858
20.96,216.66,0.0765542165051851
20.97,216.66,0.07643438840923175
20.98,216.66,0.07631474825035897
20.990000000000002,216.66,0.07619529573322274
21.0,216.66,0.07607603056294442
21.01,216.66,0.07595695244510929
21.02,216.66,0.07583806108576654
21.03,216.66,0.07571935619142804
21.04,216.66,0.07560083746906783
21.05,216.66,0.07548250462612142
21.06,216.66,0.07536435737048487
21.07,216.66,0.07524639541051428
21.080000000000005,216.66,0.07512861845502483
21.09,216.66,0.07501102621329048
21.1,216.66,0.07489361839504258
21.11,216.66,0.07477639471046976
21.12,216.66,0.07465935487021691
21.13,216.66,0.07454249858538459
21.14,216.66,0.07442582556752811
21.150000000000002,216.66,0.07430933552865705
21.16,216.66,0.07419302818123456
21.17,216.66,0.07407690323817624
21.18,216.66,0.07396096041284987
21.19,216.66,0.07384519941907454
21.2,216.66,0.07372961997112
21.21,216.66,0.07361422178370575
21.22,216.66,0.07349900457200052
21.23,216.66,0.07338396805162153
21.240000000000002,216.66,0.07326911193863368
21.25,216.66,0.07315443594954928
21.26,216.66,0.07303993980132634
21.27,216.66,0.07292562321136906
21.28,216.66,0.07281148589752633
21.29,216.66,0.07269752757809138
21.3,216.66,0.07258374797180096
21.31,216.66,0.0724701467978346
21.32,216.66,0.07235672377581402
21.330000000000005,216.66,0.07224347862580235
21.34,216.66,0.07213041106830365
21.35,216.66,0.07201752082426169
21.36,216.66,0.07190480761505985
21.37,216.66,0.07179227116252007
21.38,216.66,0.07167991118890238
21.39,216.66,0.07156772741690391
21.400000000000002,216.66,0.07145571956965843
21.41,216.66,0.0713438873707359
21.42,216.66,0.07123223054414103
21.43,216.66,0.07112074881431335
21.44,216.66,0.07100944190612621
21.45,216.66,0.07089830954488598
21.46,216.66,0.07078735145633168
21.47,216.66,0.07067656736663394
21.48,216.66,0.07056595700239475
21.490000000000002,216.66,0.07045552009064623
21.5,216.66,0.07034525635885056
21.51,216.66,0.0702351655348987
21.52,216.66,0.07012524734711024
21.53,216.66,0.07001550152423235
21.54,216.66,0.06990592779543933
21.55,216.66,0.06979652589033176
21.56,216.66,0.06968729553893609
21.57,216.66,0.06957823647170362
21.580000000000005,216.66,0.06946934841951008
21.59,216.66,0.06936063111365486
21.6,216.66,0.06925208428586048
21.61,216.66,0.06914370766827169
21.62,216.66,0.06903550099345496
21.63,216.66,0.06892746399439781
21.64,216.66,0.06881959640450809
21.650000000000002,216.66,0.0687118979576134
21.66,216.66,0.06860436838796026
21.67,216.66,0.06849700743021371
21.68,216.66,0.06838981481945637
21.69,216.66,0.068282790291188
21.7,216.66,0.06817593358132473
21.71,216.66,0.06806924442619837
21.72,216.66,0.06796272256255595
21.73,216.66,0.06785636772755878
21.740000000000002,216.66,0.06775017965878202
21.75,216.66,0.067644158094214
21.76,216.66,0.06753830277225538
21.77,216.66,0.06743261343171875
21.78,216.66,0.06732708981182783
21.79,216.66,0.06722173165221691
21.8,216.66,0.0671165386929301
21.81,216.66,0.06701151067442077
21.82,216.66,0.0669066473375508
21.830000000000005,216.66,0.06680194842359015
21.84,216.66,0.06669741367421587
21.85,216.66,0.06659304283151193
21.86,216.66,0.06648883563796801
21.87,216.66,0.06638479183647944
21.88,216.66,0.06628091117034604
21.89,216.66,0.06617719338327187
21.900000000000002,216.66,0.06607363821936445
21.91,216.66,0.06597024542313402
21.92,216.66,0.06586701473949307
21.93,216.66,0.06576394591375567
21.94,216.66,0.0656610386916367
21.95,216.66,0.06555829281925142
21.96,216.66,0.0654557080431147
21.97,216.66,0.06535328411014045
21.98,216.66,0.06525102076764089
21.990000000000002,216.66,0.06514891776332618
22.0,216.66,0.06504697484530346
22.01,216.66,0.06494519176207639
22.02,216.66,0.06484356826254462
22.03,216.66,0.06474210409600292
22.04,216.66,0.06464079901214084
22.05,216.66,0.06453965276104182
22.06,216.66,0.06443866509318276
22.07,216.66,0.06433783575943335
22.080000000000005,216.66,0.06423716451105536
22.09,216.66,0.06413665109970214
22.1,216.66,0.06403629527741803
22.11,216.66,0.06393609679663745
22.12,216.66,0.06383605541018478
22.13,216.66,0.06373617087127326
22.14,216.66,0.06363644293350466
22.150000000000002,216.66,0.06353687135086868
22.16,216.66,0.06343745587774205
22.17,216.66,0.0633381962688883
22.18,216.66,0.06323909227945694
22.19,216.66,0.06314014366498281
22.2,216.66,0.06304135018138561
22.21,216.66,0.06294271158496921
22.22,216.66,0.06284422763242102
22.23,216.66,0.06274589808081149
22.240000000000002,216.66,0.06264772268759347
22.25,216.66,0.06254970121060147
22.26,216.66,0.06245183340805119
22.27,216.66,0.06235411903853903
22.28,216.66,0.062256557861041235
22.29,216.66,0.06215914963491339
22.3,216.66,0.062061894119889965
22.31,216.66,0.06196479107608349
22.32,216.66,0.06186784026398419
22.330000000000005,216.66,0.0617710414444591
22.34,216.66,0.06167439437875182
22.35,216.66,0.0615778988284816
22.36,216.66,0.061481554555643025
22.37,216.66,0.06138536132260517
22.38,216.66,0.061289318892111165
22.39,216.66,0.06119342702727754
22.400000000000002,216.66,0.061097685491593806
22.41,216.66,0.061002094048921485
22.42,216.66,0.06090665246349396
22.43,216.66,0.06081136049991561
22.44,216.66,0.06071621792316132
22.45,216.66,0.060621224498575856
22.46,216.66,0.06052637999187336
22.47,216.66,0.060431684169136655
22.48,216.66,0.06033713679681676
22.490000000000002,216.66,0.06024273764173231
22.5,216.66,0.060148486471068796
22.51,216.66,0.06005438305237837
22.52,216.66,0.0599604271535788
22.53,216.66,0.05986661854295319
22.54,216.66,0.05977295698914943
22.55,216.66,0.059679442261179376
22.56,216.66,0.059586074128418556
22.57,216.66,0.05949285236060536
22.580000000000005,216.66,0.05939977672784067
22.59,216.66,0.059306847000587075
22.6,216.66,0.059214062949668564
22.61,216.66,0.059121424346269644
22.62,216.66,0.05902893096193505
22.63,216.66,0.058936582568569096
22.64,216.66,0.058844378938434944
22.650000000000002,216.66,0.058752319844154265
22.66,216.66,0.05866040505870656
22.67,216.66,0.05856863435542863
22.68,216.66,0.05847700750801391
22.69,216.66,0.05838552429051213
22.7,216.66,0.058294184477328495
22.71,216.66,0.05820298784322337
22.72,216.66,0.05811193416331142
22.73,216.66,0.05802102321306142
22.740000000000002,216.66,0.05793025476829536
22.75,216.66,0.05783962860518812
22.76,216.66,0.05774914450026678
22.77,216.66,0.057658802230410124
22.78,216.66,0.057568601572848065
22.79,216.66,0.05747854230516108
22.8,216.66,0.05738862420527977
22.81,216.66,0.05729884705148408
22.82,216.66,0.05720921062240295
22.830000000000005,216.66,0.05711971469701368
22.84,216.66,0.05703035905464145
22.85,216.66,0.056941143474958655
22.86,216.66,0.056852067737984374
22.87,216.66,0.05676313162408406
22.88,216.66,0.05667433491396858
22.89,216.66,0.056585677388693995
22.900000000000002,216.66,0.05649715882966096
22.91,216.66,0.05640877901861407
22.92,216.66,0.05632053773764136
22.93,216.66,0.056232434769173875
22.94,216.66,0.05614446989598499
22.95,216.66,0.0560566429011899
22.96,216.66,0.055968953568245126
22.97,216.66,0.05588140168094801
22.98,216.66,0.05579398702343598
22.990000000000002,216.66,0.05570670938018627
23.0,216.66,0.05561956853601525
23.01,216.66,0.05553256427607784
23.02,216.66,0.05544569638586718
23.03,216.66,0.05535896465121384
23.04,216.66,0.05527236885828546
23.05,216.66,0.05518590879358618
23.06,216.66,0.05509958424395603
23.07,216.66,0.05501339499657057
23.080000000000005,216.66,0.05492734083894019
23.09,216.66,0.05484142155890967
23.1,216.66,0.05475563694465765
23.11,216.66,0.054669986784696034
23.12,216.66,0.05458447086786961
23.13,216.66,0.05449908898335538
23.14,216.66,0.054413840920662045
23.150000000000002,216.66,0.05432872646962962
23.16,216.66,0.05424374542042874
23.17,216.66,0.05415889756356029
23.18,216.66,0.05407418268985477
23.19,216.66,0.053989600590471816
23.2,216.66,0.05390515105689966
23.21,216.66,0.053820833880954676
23.22,216.66,0.053736648854780814
23.23,216.66,0.05365259577084909
23.240000000000002,216.66,0.05356867442195702
23.25,216.66,0.05348488460122827
23.26,216.66,0.05340122610211192
23.27,216.66,0.053317698718382045
23.28,216.66,0.053234302244137346
23.29,216.66,0.053151036473800414
23.3,216.66,0.05306790120211728
23.31,216.66,0.05298489622415705
23.32,216.66,0.05290202133531116
23.330000000000005,216.66,0.052819276331293095
23.34,216.66,0.05273666100813775
